minsup,Pattern,Support
5,"[(12,), (7, 8), (7,), (7,), (12,), (7,), (12,), (7,), (7,), (7,)]",5
5,"[(12,), (7, 8), (7,), (7,), (12,), (7,), (12,), (7,), (7,)]",5
5,"[(12,), (7, 8), (7,), (7,), (12,), (7,), (12,), (7,)]",5
5,"[(12,), (7, 8), (7,), (7,), (12,), (7,), (12,)]",6
5,"[(12,), (7, 8), (7,), (7,), (12,), (7,), (7, 8)]",5
5,"[(12,), (7, 8), (7,), (7,), (12,), (7,), (7,), (12,), (12,)]",5
5,"[(12,), (7, 8), (7,), (7,), (12,), (7,), (7,), (12,), (7,)]",5
5,"[(12,), (7, 8), (7,), (7,), (12,), (7,), (7,), (12,)]",6
5,"[(12,), (7, 8), (7,), (7,), (12,), (7,), (7,), (7,), (12,), (7,)]",5
5,"[(12,), (7, 8), (7,), (7,), (12,), (7,), (7,), (7,), (12,)]",5
5,"[(12,), (7, 8), (7,), (7,), (12,), (7,), (7,), (7,), (7,), (12,)]",5
5,"[(12,), (7, 8), (7,), (7,), (12,), (7,), (7,), (7,), (7,)]",5
5,"[(12,), (7, 8), (7,), (7,), (12,), (7,), (7,), (7,)]",5
5,"[(12,), (7, 8), (7,), (7,), (12,), (7,), (7,)]",6
5,"[(12,), (7, 8), (7,), (7,), (12,), (7,)]",7
5,"[(12,), (7, 8), (7,), (7,), (12,)]",14
5,"[(12,), (7, 8), (7,), (7,), (8,), (12,), (12,), (12,), (12,)]",5
5,"[(12,), (7, 8), (7,), (7,), (8,), (12,), (12,), (12,)]",5
5,"[(12,), (7, 8), (7,), (7,), (8,), (12,), (12,)]",6
5,"[(12,), (7, 8), (7,), (7,), (8,), (12,), (8,)]",5
5,"[(12,), (7, 8), (7,), (7,), (8,), (12,), (7, 8)]",5
5,"[(12,), (7, 8), (7,), (7,), (8,), (12,)]",8
5,"[(12,), (7, 8), (7,), (7,), (8,), (8,)]",7
5,"[(12,), (7, 8), (7,), (7,), (8,), (7, 8), (12,)]",5
5,"[(12,), (7, 8), (7,), (7,), (8,), (7, 8), (8,)]",5
5,"[(12,), (7, 8), (7,), (7,), (8,), (7, 8)]",9
5,"[(12,), (7, 8), (7,), (7,), (8,), (7,)]",5
5,"[(12,), (7, 8), (7,), (7,), (8,)]",11
5,"[(12,), (7, 8), (7,), (7,), (7, 8), (14,)]",5
5,"[(12,), (7, 8), (7,), (7,), (7, 8), (12,), (12,), (12,), (12,)]",5
5,"[(12,), (7, 8), (7,), (7,), (7, 8), (12,), (12,), (12,)]",5
5,"[(12,), (7, 8), (7,), (7,), (7, 8), (12,), (12,)]",5
5,"[(12,), (7, 8), (7,), (7,), (7, 8), (12,)]",6
5,"[(12,), (7, 8), (7,), (7,), (7, 8), (8,), (12,), (12,)]",5
5,"[(12,), (7, 8), (7,), (7,), (7, 8), (8,), (12,)]",5
5,"[(12,), (7, 8), (7,), (7,), (7, 8), (8,), (7, 8)]",6
5,"[(12,), (7, 8), (7,), (7,), (7, 8), (8,)]",10
5,"[(12,), (7, 8), (7,), (7,), (7, 8), (7, 8), (12,)]",5
5,"[(12,), (7, 8), (7,), (7,), (7, 8), (7, 8)]",9
5,"[(12,), (7, 8), (7,), (7,), (7, 8)]",12
5,"[(12,), (7, 8), (7,), (7,), (7,), (12,), (12,), (12,)]",5
5,"[(12,), (7, 8), (7,), (7,), (7,), (12,), (12,)]",5
5,"[(12,), (7, 8), (7,), (7,), (7,), (12,), (8,)]",5
5,"[(12,), (7, 8), (7,), (7,), (7,), (12,), (7, 8)]",5
5,"[(12,), (7, 8), (7,), (7,), (7,), (12,), (7,), (7,), (7,)]",5
5,"[(12,), (7, 8), (7,), (7,), (7,), (12,), (7,), (7,)]",5
5,"[(12,), (7, 8), (7,), (7,), (7,), (12,), (7,)]",5
5,"[(12,), (7, 8), (7,), (7,), (7,), (12,)]",7
5,"[(12,), (7, 8), (7,), (7,), (7,), (8,), (12,), (8,)]",5
5,"[(12,), (7, 8), (7,), (7,), (7,), (8,), (12,)]",5
5,"[(12,), (7, 8), (7,), (7,), (7,), (8,), (8,)]",5
5,"[(12,), (7, 8), (7,), (7,), (7,), (8,)]",6
5,"[(12,), (7, 8), (7,), (7,), (7,), (7, 8), (8,)]",5
5,"[(12,), (7, 8), (7,), (7,), (7,), (7, 8)]",7
5,"[(12,), (7, 8), (7,), (7,), (7,), (7,), (12,), (12,)]",5
5,"[(12,), (7, 8), (7,), (7,), (7,), (7,), (12,), (7,)]",5
5,"[(12,), (7, 8), (7,), (7,), (7,), (7,), (12,)]",6
5,"[(12,), (7, 8), (7,), (7,), (7,), (7,), (7,), (12,), (7,)]",5
5,"[(12,), (7, 8), (7,), (7,), (7,), (7,), (7,), (12,)]",5
5,"[(12,), (7, 8), (7,), (7,), (7,), (7,), (7,), (7,), (12,)]",5
5,"[(12,), (7, 8), (7,), (7,), (7,), (7,), (7,), (7,)]",5
5,"[(12,), (7, 8), (7,), (7,), (7,), (7,), (7,)]",6
5,"[(12,), (7, 8), (7,), (7,), (7,), (7,)]",7
5,"[(12,), (7, 8), (7,), (7,), (7,)]",10
5,"[(12,), (7, 8), (7,), (7,)]",18
5,"[(12,), (7, 8), (7,), (6,), (12,), (7,)]",5
5,"[(12,), (7, 8), (7,), (6,), (12,)]",5
5,"[(12,), (7, 8), (7,), (6,), (7, 8), (7,)]",5
5,"[(12,), (7, 8), (7,), (6,), (7, 8)]",5
5,"[(12,), (7, 8), (7,), (6,), (7,)]",6
5,"[(12,), (7, 8), (7,), (6,)]",6
5,"[(12,), (7, 8), (7,)]",20
5,"[(12,), (7, 8), (6,), (12,), (12,), (12,), (12,), (12,), (12,)]",5
5,"[(12,), (7, 8), (6,), (12,), (12,), (12,), (12,), (12,)]",5
5,"[(12,), (7, 8), (6,), (12,), (12,), (12,), (12,)]",5
5,"[(12,), (7, 8), (6,), (12,), (12,), (12,)]",5
5,"[(12,), (7, 8), (6,), (12,), (12,)]",5
5,"[(12,), (7, 8), (6,), (12,), (7,)]",5
5,"[(12,), (7, 8), (6,), (12,)]",7
5,"[(12,), (7, 8), (6,), (8,), (12,), (12,), (12,), (12,), (12,)]",5
5,"[(12,), (7, 8), (6,), (8,), (12,), (12,), (12,), (12,)]",5
5,"[(12,), (7, 8), (6,), (8,), (12,), (12,), (12,)]",5
5,"[(12,), (7, 8), (6,), (8,), (12,), (12,)]",5
5,"[(12,), (7, 8), (6,), (8,), (12,)]",6
5,"[(12,), (7, 8), (6,), (8,), (8,), (12,)]",5
5,"[(12,), (7, 8), (6,), (8,), (8,)]",5
5,"[(12,), (7, 8), (6,), (8,), (7,)]",5
5,"[(12,), (7, 8), (6,), (8,)]",7
5,"[(12,), (7, 8), (6,), (7, 8), (8,), (7,)]",5
5,"[(12,), (7, 8), (6,), (7, 8), (8,)]",5
5,"[(12,), (7, 8), (6,), (7, 8), (7,)]",5
5,"[(12,), (7, 8), (6,), (7, 8)]",5
5,"[(12,), (7, 8), (6,), (7,)]",6
5,"[(12,), (7, 8), (6,)]",8
5,"[(12,), (7, 8)]",51
5,"[(12,), (7,), (66,), (66,)]",7
5,"[(12,), (7,), (66,), (62,)]",5
5,"[(12,), (7,), (66,), (12,), (12,), (12,)]",5
5,"[(12,), (7,), (66,), (12,), (12,)]",5
5,"[(12,), (7,), (66,), (12,), (8,)]",5
5,"[(12,), (7,), (66,), (12,)]",7
5,"[(12,), (7,), (66,), (8,)]",6
5,"[(12,), (7,), (66,), (7, 8), (8,)]",5
5,"[(12,), (7,), (66,), (7, 8)]",5
5,"[(12,), (7,), (66,), (7,)]",5
5,"[(12,), (7,), (66,)]",14
5,"[(12,), (7,), (62,)]",9
5,"[(12,), (7,), (61, 62)]",5
5,"[(12,), (7,), (61,), (12,), (12,)]",5
5,"[(12,), (7,), (61,), (12,)]",6
5,"[(12,), (7,), (61,), (8,)]",5
5,"[(12,), (7,), (61,), (7, 8), (8,)]",5
5,"[(12,), (7,), (61,), (7, 8)]",6
5,"[(12,), (7,), (61,), (7,)]",5
5,"[(12,), (7,), (61,)]",13
5,"[(12,), (7,), (18,), (18,)]",5
5,"[(12,), (7,), (18,), (7,)]",5
5,"[(12,), (7,), (18,)]",8
5,"[(12,), (7,), (14,), (12,), (12,)]",5
5,"[(12,), (7,), (14,), (12,)]",5
5,"[(12,), (7,), (14,), (8,)]",6
5,"[(12,), (7,), (14,), (7,)]",5
5,"[(12,), (7,), (14,)]",10
5,"[(12,), (7,), (13, 14)]",5
5,"[(12,), (7,), (13,), (12,), (12,)]",5
5,"[(12,), (7,), (13,), (12,), (7,)]",5
5,"[(12,), (7,), (13,), (12,)]",8
5,"[(12,), (7,), (13,), (7, 8)]",6
5,"[(12,), (7,), (13,), (7,), (12,)]",6
5,"[(12,), (7,), (13,), (7,), (7,)]",5
5,"[(12,), (7,), (13,), (7,)]",8
5,"[(12,), (7,), (13,)]",13
5,"[(12,), (7,), (12,), (66,), (66,)]",5
5,"[(12,), (7,), (12,), (66,), (62,)]",5
5,"[(12,), (7,), (12,), (66,), (12,)]",6
5,"[(12,), (7,), (12,), (66,)]",10
5,"[(12,), (7,), (12,), (62,)]",8
5,"[(12,), (7,), (12,), (61,)]",9
5,"[(12,), (7,), (12,), (18,)]",6
5,"[(12,), (7,), (12,), (14,), (8,)]",5
5,"[(12,), (7,), (12,), (14,)]",7
5,"[(12,), (7,), (12,), (13,), (12,)]",6
5,"[(12,), (7,), (12,), (13,)]",7
5,"[(12,), (7,), (12,), (12,), (66,), (12,)]",5
5,"[(12,), (7,), (12,), (12,), (66,)]",8
5,"[(12,), (7,), (12,), (12,), (62,)]",7
5,"[(12,), (7,), (12,), (12,), (61,)]",7
5,"[(12,), (7,), (12,), (12,), (18,)]",6
5,"[(12,), (7,), (12,), (12,), (14,)]",5
5,"[(12,), (7,), (12,), (12,), (12,), (66,)]",5
5,"[(12,), (7,), (12,), (12,), (12,), (12,), (66,)]",5
5,"[(12,), (7,), (12,), (12,), (12,), (12,), (12,), (12,)]",7
5,"[(12,), (7,), (12,), (12,), (12,), (12,), (12,), (8,), (12,)]",5
5,"[(12,), (7,), (12,), (12,), (12,), (12,), (12,), (8,)]",6
5,"[(12,), (7,), (12,), (12,), (12,), (12,), (12,)]",8
5,"[(12,), (7,), (12,), (12,), (12,), (12,), (8,), (12,)]",5
5,"[(12,), (7,), (12,), (12,), (12,), (12,), (8,), (8,)]",5
5,"[(12,), (7,), (12,), (12,), (12,), (12,), (8,)]",7
5,"[(12,), (7,), (12,), (12,), (12,), (12,), (7, 8), (12,), (12,)]",5
5,"[(12,), (7,), (12,), (12,), (12,), (12,), (7, 8), (12,)]",5
5,"[(12,), (7,), (12,), (12,), (12,), (12,), (7, 8), (8,), (12,)]",5
5,"[(12,), (7,), (12,), (12,), (12,), (12,), (7, 8), (8,)]",6
5,"[(12,), (7,), (12,), (12,), (12,), (12,), (7, 8)]",6
5,"[(12,), (7,), (12,), (12,), (12,), (12,)]",10
5,"[(12,), (7,), (12,), (12,), (12,), (8,), (12,)]",6
5,"[(12,), (7,), (12,), (12,), (12,), (8,), (8,)]",6
5,"[(12,), (7,), (12,), (12,), (12,), (8,)]",9
5,"[(12,), (7,), (12,), (12,), (12,), (7, 8), (12,), (12,)]",5
5,"[(12,), (7,), (12,), (12,), (12,), (7, 8), (12,)]",5
5,"[(12,), (7,), (12,), (12,), (12,), (7, 8), (8,), (12,)]",5
5,"[(12,), (7,), (12,), (12,), (12,), (7, 8), (8,)]",7
5,"[(12,), (7,), (12,), (12,), (12,), (7, 8), (7, 8)]",5
5,"[(12,), (7,), (12,), (12,), (12,), (7, 8)]",8
5,"[(12,), (7,), (12,), (12,), (12,), (7,), (12,), (8,)]",5
5,"[(12,), (7,), (12,), (12,), (12,), (7,), (12,)]",5
5,"[(12,), (7,), (12,), (12,), (12,), (7,), (8,), (12,)]",5
5,"[(12,), (7,), (12,), (12,), (12,), (7,), (8,)]",5
5,"[(12,), (7,), (12,), (12,), (12,), (7,), (7, 8)]",5
5,"[(12,), (7,), (12,), (12,), (12,), (7,)]",6
5,"[(12,), (7,), (12,), (12,), (12,)]",17
5,"[(12,), (7,), (12,), (12,), (8,), (62,)]",5
5,"[(12,), (7,), (12,), (12,), (8,), (12,), (12,)]",5
5,"[(12,), (7,), (12,), (12,), (8,), (12,)]",10
5,"[(12,), (7,), (12,), (12,), (8,), (8,), (12,)]",6
5,"[(12,), (7,), (12,), (12,), (8,), (8,), (8,)]",6
5,"[(12,), (7,), (12,), (12,), (8,), (8,)]",11
5,"[(12,), (7,), (12,), (12,), (8,), (7, 8), (8,)]",5
5,"[(12,), (7,), (12,), (12,), (8,), (7, 8)]",9
5,"[(12,), (7,), (12,), (12,), (8,), (7,)]",5
5,"[(12,), (7,), (12,), (12,), (8,)]",17
5,"[(12,), (7,), (12,), (12,), (7, 8), (12,), (12,), (12,), (12,)]",5
5,"[(12,), (7,), (12,), (12,), (7, 8), (12,), (12,), (12,)]",5
5,"[(12,), (7,), (12,), (12,), (7, 8), (12,), (12,)]",6
5,"[(12,), (7,), (12,), (12,), (7, 8), (12,), (8,)]",5
5,"[(12,), (7,), (12,), (12,), (7, 8), (12,)]",7
5,"[(12,), (7,), (12,), (12,), (7, 8), (8,), (12,)]",6
5,"[(12,), (7,), (12,), (12,), (7, 8), (8,), (7, 8)]",5
5,"[(12,), (7,), (12,), (12,), (7, 8), (8,)]",12
5,"[(12,), (7,), (12,), (12,), (7, 8), (7, 8), (12,), (12,)]",5
5,"[(12,), (7,), (12,), (12,), (7, 8), (7, 8), (12,)]",5
5,"[(12,), (7,), (12,), (12,), (7, 8), (7, 8), (8,)]",5
5,"[(12,), (7,), (12,), (12,), (7, 8), (7, 8)]",10
5,"[(12,), (7,), (12,), (12,), (7, 8), (7,)]",5
5,"[(12,), (7,), (12,), (12,), (7, 8)]",15
5,"[(12,), (7,), (12,), (12,), (7,), (18,)]",5
5,"[(12,), (7,), (12,), (12,), (7,), (12,), (12,), (8,)]",5
5,"[(12,), (7,), (12,), (12,), (7,), (12,), (12,)]",5
5,"[(12,), (7,), (12,), (12,), (7,), (12,), (8,), (12,)]",5
5,"[(12,), (7,), (12,), (12,), (7,), (12,), (8,)]",6
5,"[(12,), (7,), (12,), (12,), (7,), (12,), (7, 8), (8,)]",5
5,"[(12,), (7,), (12,), (12,), (7,), (12,), (7, 8)]",5
5,"[(12,), (7,), (12,), (12,), (7,), (12,)]",10
5,"[(12,), (7,), (12,), (12,), (7,), (8,), (12,)]",7
5,"[(12,), (7,), (12,), (12,), (7,), (8,), (8,)]",6
5,"[(12,), (7,), (12,), (12,), (7,), (8,), (7, 8)]",5
5,"[(12,), (7,), (12,), (12,), (7,), (8,)]",8
5,"[(12,), (7,), (12,), (12,), (7,), (7, 8), (12,)]",5
5,"[(12,), (7,), (12,), (12,), (7,), (7, 8), (8,)]",7
5,"[(12,), (7,), (12,), (12,), (7,), (7, 8)]",9
5,"[(12,), (7,), (12,), (12,), (7,), (7,), (8,)]",5
5,"[(12,), (7,), (12,), (12,), (7,), (7,), (7,), (8,)]",5
5,"[(12,), (7,), (12,), (12,), (7,), (7,), (7,)]",6
5,"[(12,), (7,), (12,), (12,), (7,), (7,)]",6
5,"[(12,), (7,), (12,), (12,), (7,)]",14
5,"[(12,), (7,), (12,), (12,)]",27
5,"[(12,), (7,), (12,), (8,), (62,)]",5
5,"[(12,), (7,), (12,), (8,), (12,), (12,), (12,), (12,)]",5
5,"[(12,), (7,), (12,), (8,), (12,), (12,), (12,)]",5
5,"[(12,), (7,), (12,), (8,), (12,), (12,)]",6
5,"[(12,), (7,), (12,), (8,), (12,), (8,)]",5
5,"[(12,), (7,), (12,), (8,), (12,)]",10
5,"[(12,), (7,), (12,), (8,), (8,), (12,)]",6
5,"[(12,), (7,), (12,), (8,), (8,), (8,)]",6
5,"[(12,), (7,), (12,), (8,), (8,)]",11
5,"[(12,), (7,), (12,), (8,), (7, 8), (12,)]",5
5,"[(12,), (7,), (12,), (8,), (7, 8), (8,)]",6
5,"[(12,), (7,), (12,), (8,), (7, 8)]",10
5,"[(12,), (7,), (12,), (8,), (7,), (12,)]",5
5,"[(12,), (7,), (12,), (8,), (7,), (8,)]",5
5,"[(12,), (7,), (12,), (8,), (7,), (7, 8)]",5
5,"[(12,), (7,), (12,), (8,), (7,)]",6
5,"[(12,), (7,), (12,), (8,)]",21
5,"[(12,), (7,), (12,), (7, 8, 9)]",5
5,"[(12,), (7,), (12,), (7, 8), (12,), (12,), (12,), (12,)]",6
5,"[(12,), (7,), (12,), (7, 8), (12,), (12,), (12,)]",6
5,"[(12,), (7,), (12,), (7, 8), (12,), (12,), (7, 8), (12,), (12,)]",5
5,"[(12,), (7,), (12,), (7, 8), (12,), (12,), (7, 8), (12,)]",5
5,"[(12,), (7,), (12,), (7, 8), (12,), (12,), (7, 8)]",5
5,"[(12,), (7,), (12,), (7, 8), (12,), (12,)]",6
5,"[(12,), (7,), (12,), (7, 8), (12,), (8,)]",5
5,"[(12,), (7,), (12,), (7, 8), (12,), (7, 8), (12,), (12,)]",5
5,"[(12,), (7,), (12,), (7, 8), (12,), (7, 8), (12,)]",5
5,"[(12,), (7,), (12,), (7, 8), (12,), (7, 8)]",5
5,"[(12,), (7,), (12,), (7, 8), (12,)]",7
5,"[(12,), (7,), (12,), (7, 8), (8,), (12,), (12,), (12,), (12,)]",5
5,"[(12,), (7,), (12,), (7, 8), (8,), (12,), (12,), (12,)]",5
5,"[(12,), (7,), (12,), (7, 8), (8,), (12,), (12,)]",5
5,"[(12,), (7,), (12,), (7, 8), (8,), (12,)]",6
5,"[(12,), (7,), (12,), (7, 8), (8,), (7, 8)]",6
5,"[(12,), (7,), (12,), (7, 8), (8,)]",13
5,"[(12,), (7,), (12,), (7, 8), (7, 8), (12,), (12,), (12,), (12,)]",5
5,"[(12,), (7,), (12,), (7, 8), (7, 8), (12,), (12,), (12,)]",5
5,"[(12,), (7,), (12,), (7, 8), (7, 8), (12,), (12,)]",6
5,"[(12,), (7,), (12,), (7, 8), (7, 8), (12,)]",6
5,"[(12,), (7,), (12,), (7, 8), (7, 8), (8,), (12,)]",5
5,"[(12,), (7,), (12,), (7, 8), (7, 8), (8,)]",6
5,"[(12,), (7,), (12,), (7, 8), (7, 8), (7, 8)]",5
5,"[(12,), (7,), (12,), (7, 8), (7, 8)]",11
5,"[(12,), (7,), (12,), (7, 8), (7,), (12,), (12,), (12,)]",5
5,"[(12,), (7,), (12,), (7, 8), (7,), (12,), (12,)]",5
5,"[(12,), (7,), (12,), (7, 8), (7,), (12,), (7, 8), (12,), (12,)]",5
5,"[(12,), (7,), (12,), (7, 8), (7,), (12,), (7, 8), (12,)]",5
5,"[(12,), (7,), (12,), (7, 8), (7,), (12,), (7, 8)]",5
5,"[(12,), (7,), (12,), (7, 8), (7,), (12,)]",5
5,"[(12,), (7,), (12,), (7, 8), (7,), (8,), (12,)]",5
5,"[(12,), (7,), (12,), (7, 8), (7,), (8,)]",5
5,"[(12,), (7,), (12,), (7, 8), (7,), (7, 8), (12,), (12,)]",5
5,"[(12,), (7,), (12,), (7, 8), (7,), (7, 8), (12,)]",5
5,"[(12,), (7,), (12,), (7, 8), (7,), (7, 8), (8,), (12,)]",5
5,"[(12,), (7,), (12,), (7, 8), (7,), (7, 8), (8,)]",5
5,"[(12,), (7,), (12,), (7, 8), (7,), (7, 8)]",6
5,"[(12,), (7,), (12,), (7, 8), (7,)]",6
5,"[(12,), (7,), (12,), (7, 8)]",16
5,"[(12,), (7,), (12,), (7,), (66,)]",5
5,"[(12,), (7,), (12,), (7,), (62,)]",5
5,"[(12,), (7,), (12,), (7,), (61,)]",8
5,"[(12,), (7,), (12,), (7,), (18,)]",5
5,"[(12,), (7,), (12,), (7,), (14,)]",6
5,"[(12,), (7,), (12,), (7,), (12,), (62,)]",5
5,"[(12,), (7,), (12,), (7,), (12,), (61,)]",6
5,"[(12,), (7,), (12,), (7,), (12,), (18,)]",5
5,"[(12,), (7,), (12,), (7,), (12,), (12,), (12,), (12,), (12,)]",6
5,"[(12,), (7,), (12,), (7,), (12,), (12,), (12,), (12,), (8,), (12,)]",5
5,"[(12,), (7,), (12,), (7,), (12,), (12,), (12,), (12,), (8,)]",5
5,"[(12,), (7,), (12,), (7,), (12,), (12,), (12,), (12,)]",6
5,"[(12,), (7,), (12,), (7,), (12,), (12,), (12,), (8,), (12,)]",5
5,"[(12,), (7,), (12,), (7,), (12,), (12,), (12,), (8,)]",6
5,"[(12,), (7,), (12,), (7,), (12,), (12,), (12,), (7, 8), (12,), (12,)]",5
5,"[(12,), (7,), (12,), (7,), (12,), (12,), (12,), (7, 8), (12,)]",5
5,"[(12,), (7,), (12,), (7,), (12,), (12,), (12,), (7, 8), (8,), (12,)]",5
5,"[(12,), (7,), (12,), (7,), (12,), (12,), (12,), (7, 8), (8,)]",6
5,"[(12,), (7,), (12,), (7,), (12,), (12,), (12,), (7, 8)]",6
5,"[(12,), (7,), (12,), (7,), (12,), (12,), (12,)]",7
5,"[(12,), (7,), (12,), (7,), (12,), (12,), (8,), (12,)]",6
5,"[(12,), (7,), (12,), (7,), (12,), (12,), (8,)]",6
5,"[(12,), (7,), (12,), (7,), (12,), (12,), (7, 8), (12,), (12,)]",5
5,"[(12,), (7,), (12,), (7,), (12,), (12,), (7, 8), (12,)]",5
5,"[(12,), (7,), (12,), (7,), (12,), (12,), (7, 8), (8,), (12,)]",5
5,"[(12,), (7,), (12,), (7,), (12,), (12,), (7, 8), (8,)]",6
5,"[(12,), (7,), (12,), (7,), (12,), (12,), (7, 8)]",7
5,"[(12,), (7,), (12,), (7,), (12,), (12,), (7,), (12,), (8,)]",5
5,"[(12,), (7,), (12,), (7,), (12,), (12,), (7,), (12,)]",5
5,"[(12,), (7,), (12,), (7,), (12,), (12,), (7,), (8,), (12,)]",5
5,"[(12,), (7,), (12,), (7,), (12,), (12,), (7,), (8,)]",5
5,"[(12,), (7,), (12,), (7,), (12,), (12,), (7,), (7, 8)]",5
5,"[(12,), (7,), (12,), (7,), (12,), (12,), (7,)]",6
5,"[(12,), (7,), (12,), (7,), (12,), (12,)]",11
5,"[(12,), (7,), (12,), (7,), (12,), (8,), (12,)]",8
5,"[(12,), (7,), (12,), (7,), (12,), (8,), (8,)]",6
5,"[(12,), (7,), (12,), (7,), (12,), (8,), (7, 8)]",7
5,"[(12,), (7,), (12,), (7,), (12,), (8,)]",12
5,"[(12,), (7,), (12,), (7,), (12,), (7, 8), (12,), (12,), (12,), (12,)]",5
5,"[(12,), (7,), (12,), (7,), (12,), (7, 8), (12,), (12,), (12,)]",5
5,"[(12,), (7,), (12,), (7,), (12,), (7, 8), (12,), (12,)]",6
5,"[(12,), (7,), (12,), (7,), (12,), (7, 8), (12,)]",6
5,"[(12,), (7,), (12,), (7,), (12,), (7, 8), (8,), (12,)]",6
5,"[(12,), (7,), (12,), (7,), (12,), (7, 8), (8,), (7, 8)]",5
5,"[(12,), (7,), (12,), (7,), (12,), (7, 8), (8,)]",10
5,"[(12,), (7,), (12,), (7,), (12,), (7, 8), (7, 8), (12,), (12,)]",5
5,"[(12,), (7,), (12,), (7,), (12,), (7, 8), (7, 8), (12,)]",5
5,"[(12,), (7,), (12,), (7,), (12,), (7, 8), (7, 8)]",9
5,"[(12,), (7,), (12,), (7,), (12,), (7, 8), (7,)]",5
5,"[(12,), (7,), (12,), (7,), (12,), (7, 8)]",12
5,"[(12,), (7,), (12,), (7,), (12,), (7,), (18,)]",5
5,"[(12,), (7,), (12,), (7,), (12,), (7,), (12,), (12,), (8,)]",5
5,"[(12,), (7,), (12,), (7,), (12,), (7,), (12,), (12,)]",5
5,"[(12,), (7,), (12,), (7,), (12,), (7,), (12,), (8,), (12,)]",5
5,"[(12,), (7,), (12,), (7,), (12,), (7,), (12,), (8,)]",5
5,"[(12,), (7,), (12,), (7,), (12,), (7,), (12,)]",8
5,"[(12,), (7,), (12,), (7,), (12,), (7,), (8,), (12,)]",6
5,"[(12,), (7,), (12,), (7,), (12,), (7,), (8,), (8,)]",5
5,"[(12,), (7,), (12,), (7,), (12,), (7,), (8,)]",7
5,"[(12,), (7,), (12,), (7,), (12,), (7,), (7, 8), (8,)]",5
5,"[(12,), (7,), (12,), (7,), (12,), (7,), (7, 8)]",6
5,"[(12,), (7,), (12,), (7,), (12,), (7,), (7,), (8,)]",5
5,"[(12,), (7,), (12,), (7,), (12,), (7,), (7,), (7,), (8,)]",5
5,"[(12,), (7,), (12,), (7,), (12,), (7,), (7,), (7,)]",6
5,"[(12,), (7,), (12,), (7,), (12,), (7,), (7,)]",6
5,"[(12,), (7,), (12,), (7,), (12,), (7,)]",11
5,"[(12,), (7,), (12,), (7,), (12,)]",19
5,"[(12,), (7,), (12,), (7,), (8,), (12,), (12,), (12,), (12,)]",5
5,"[(12,), (7,), (12,), (7,), (8,), (12,), (12,), (12,)]",5
5,"[(12,), (7,), (12,), (7,), (8,), (12,), (12,)]",5
5,"[(12,), (7,), (12,), (7,), (8,), (12,), (8,)]",5
5,"[(12,), (7,), (12,), (7,), (8,), (12,)]",9
5,"[(12,), (7,), (12,), (7,), (8,), (8,)]",7
5,"[(12,), (7,), (12,), (7,), (8,), (7, 8), (12,)]",5
5,"[(12,), (7,), (12,), (7,), (8,), (7, 8), (8,)]",5
5,"[(12,), (7,), (12,), (7,), (8,), (7, 8)]",9
5,"[(12,), (7,), (12,), (7,), (8,), (7,)]",5
5,"[(12,), (7,), (12,), (7,), (8,)]",12
5,"[(12,), (7,), (12,), (7,), (7, 8), (12,), (12,), (12,), (12,)]",6
5,"[(12,), (7,), (12,), (7,), (7, 8), (12,), (12,), (12,)]",6
5,"[(12,), (7,), (12,), (7,), (7, 8), (12,), (12,)]",6
5,"[(12,), (7,), (12,), (7,), (7, 8), (12,), (8,)]",5
5,"[(12,), (7,), (12,), (7,), (7, 8), (12,)]",7
5,"[(12,), (7,), (12,), (7,), (7, 8), (8,), (12,)]",6
5,"[(12,), (7,), (12,), (7,), (7, 8), (8,), (7, 8)]",5
5,"[(12,), (7,), (12,), (7,), (7, 8), (8,)]",11
5,"[(12,), (7,), (12,), (7,), (7, 8), (7, 8), (12,), (12,)]",5
5,"[(12,), (7,), (12,), (7,), (7, 8), (7, 8), (12,)]",5
5,"[(12,), (7,), (12,), (7,), (7, 8), (7, 8)]",9
5,"[(12,), (7,), (12,), (7,), (7, 8), (7,)]",5
5,"[(12,), (7,), (12,), (7,), (7, 8)]",14
5,"[(12,), (7,), (12,), (7,), (7,), (18,)]",5
5,"[(12,), (7,), (12,), (7,), (7,), (14,)]",5
5,"[(12,), (7,), (12,), (7,), (7,), (12,), (12,), (12,)]",5
5,"[(12,), (7,), (12,), (7,), (7,), (12,), (12,), (8,), (12,)]",5
5,"[(12,), (7,), (12,), (7,), (7,), (12,), (12,), (8,)]",6
5,"[(12,), (7,), (12,), (7,), (7,), (12,), (12,)]",8
5,"[(12,), (7,), (12,), (7,), (7,), (12,), (8,), (12,)]",7
5,"[(12,), (7,), (12,), (7,), (7,), (12,), (8,), (8,)]",6
5,"[(12,), (7,), (12,), (7,), (7,), (12,), (8,)]",8
5,"[(12,), (7,), (12,), (7,), (7,), (12,), (7, 8), (8,)]",6
5,"[(12,), (7,), (12,), (7,), (7,), (12,), (7, 8)]",6
5,"[(12,), (7,), (12,), (7,), (7,), (12,), (7,), (12,)]",6
5,"[(12,), (7,), (12,), (7,), (7,), (12,), (7,), (8,), (12,)]",5
5,"[(12,), (7,), (12,), (7,), (7,), (12,), (7,), (8,), (8,)]",5
5,"[(12,), (7,), (12,), (7,), (7,), (12,), (7,), (8,)]",6
5,"[(12,), (7,), (12,), (7,), (7,), (12,), (7,), (7,), (7,)]",5
